Tata Open,Tata High,Tata Low,Tata Close,Tata Adj Close,Tata Volume,Daily Return %,MA_10,MA_30,Volatility_10
3230,3230,3146.550049,3176.449951,3037.82666,9508039,0.050399329,3099.175903,3050.34484,53.40521595
3090,3128,3060,3120.899902,2984.700684,5879039,-1.748815253,3081.149854,3055.344051,58.87514288
3075,3080.850098,3000.25,3032.800049,2900.445801,3717827,-2.822892207,3057.500977,3053.912842,78.27719141
3100,3113.5,3037.199951,3051.5,2918.32959,3726716,0.616587595,3032.29165,3053.540869,78.46307828
3039.600098,3114.25,3039.600098,3093,2958.018066,5801309,1.359972367,3015.660083,3053.98881,74.30180245
2950,3050.75,2940.949951,3039.449951,2906.805664,5113293,-1.731307952,2997.63938,3051.589429,76.88190982
2880,2940,2879,2928.25,2800.458496,2681440,-3.658557891,2967.872412,3044.653426,90.13510355
2900,2905,2845,2862.75,2737.817139,4040956,-2.236825045,2930.178882,3034.002075,100.1458357
2934.399902,2947.699951,2902,2909.300049,2782.335205,2637968,1.626042345,2906.303369,3024.349186,104.4324107
2920,2952,2920,2930.5,2802.609863,1994151,0.728692142,2882.934717,3015.138965,98.06368396
2910,2949.699951,2902,2929.399902,2801.558105,2108994,-0.037527806,2859.307861,3007.056274,84.06130758
2909,2921.350098,2883.199951,2909.350098,2782.383057,1807144,-0.684442274,2839.076099,2997.146273,74.30982752
2876.050049,2919,2865.449951,2908.75,2781.809082,2790988,-0.020628899,2827.212427,2989.010522,72.8799301
2834,2883.649902,2818.649902,2872.5,2747.141602,2881737,-1.246220678,2810.093628,2978.745052,69.10686145
2861,2886.5,2785,2820.149902,2697.075684,2705195,-1.822473147,2783.99939,2966.440218,54.83728282
2868,2898,2846.199951,2861,2736.143066,6076692,1.448508925,2766.93313,2955.329045,35.52842799
2811,2853.699951,2805,2838.199951,2714.338135,2863460,-0.796922181,2758.321094,2945.538346,36.90985177
2779,2819.800049,2760.449951,2814.199951,2691.385498,2565149,-0.845607137,2753.67793,2935.876847,42.30235942
2786,2794.699951,2755,2761.550049,2641.033203,2365509,-1.870868927,2739.54773,2921.815723,53.72396109
2802,2804,2756.25,2797.699951,2675.605469,2483658,1.309043217,2726.84729,2906.846916,52.1484466
2792.699951,2807.699951,2764.550049,2783.600098,2662.12085,1795408,-0.503983833,2712.903565,2890.462443,48.46381895
2818,2827.300049,2780.25,2784.300049,2662.790527,2127801,0.02515577,2700.944312,2873.723421,43.96002613
2815,2840,2793.149902,2810.800049,2688.134033,3659996,0.951764915,2691.576807,2858.763403,33.56560035
2740,2805.550049,2732.449951,2797.300049,2675.223145,4277818,-0.480291825,2684.384961,2842.256746,27.49265572
2715,2744,2706.149902,2737.699951,2618.224121,1996400,-2.130626901,2676.499805,2825.386426,33.988659
2710.800049,2738.850098,2699,2727.550049,2608.517334,2686527,-0.370739347,2663.737232,2809.43658,33.0530305
2773.899902,2773.899902,2700.800049,2709.449951,2591.206787,2852548,-0.66361633,2651.424097,2792.539201,34.98667442
2719,2754.699951,2702.449951,2749.550049,2629.556885,2509032,1.480009168,2645.241235,2776.366016,32.51596206
2679,2735.899902,2624.449951,2726.800049,2607.799805,3605017,-0.827404804,2641.917896,2762.589665,34.62384759
2705,2717.699951,2669.050049,2679.649902,2562.707275,6086808,-1.729140784,2630.628076,2746.803361,40.35146561
2686,2730.949951,2680,2720.600098,2601.870361,2341099,1.528191939,2624.603027,2732.271484,39.61813029
2729,2732.949951,2688.199951,2701.300049,2583.413086,3302249,-0.709384882,2616.665283,2718.895231,39.06492395
2734.399902,2743,2705,2722.050049,2603.257568,3120516,0.768149782,2608.177637,2708.988957,29.97442937
2690,2730,2665,2724.25,2605.361084,3706418,0.080803222,2601.191431,2698.556673,18.59199283
2655,2676,2627.550049,2660.25,2544.154297,2711471,-2.349263117,2593.784448,2684.761214,24.77778566
2637,2676.149902,2630.850098,2636.899902,2521.822998,4167501,-0.877749397,2585.115015,2671.928459,32.88912276
2661,2664.199951,2607.050049,2626.649902,2512.020264,2893762,-0.388716179,2577.196362,2662.313851,40.01934517
2695,2695,2650.050049,2666.050049,2549.701172,2827273,1.500024046,2569.210791,2656.043319,36.19484241
2677.949951,2689,2660.050049,2670.350098,2553.813232,298819,0.161276154,2563.812134,2648.42592,33.74268212
2655.75,2664.899902,2636,2656.850098,2540.902344,2548093,-0.505553336,2561.631641,2639.702336,34.51764383
2686,2713,2661.75,2671.050049,2554.482666,2437505,0.534468475,2556.892871,2631.466488,31.50062341
2667.949951,2692.800049,2643.399902,2687.800049,2570.502197,3242441,0.627114492,2555.601782,2624.403792,30.54291393
2697.199951,2713.149902,2638.350098,2649.600098,2533.96875,4760020,-1.421257179,2548.6729,2616.142448,26.06113849
2731.100098,2744,2695.100098,2726.600098,2607.608643,3646592,2.906108964,2548.897656,2611.491349,26.60829632
2699,2713.25,2681.300049,2707.449951,2589.294189,3884421,-0.702346729,2553.411646,2607.898633,29.39696188
2685,2710,2667,2685.699951,2568.493164,2816502,-0.803347302,2558.078662,2602.310303,27.46600205
2610,2721.850098,2610,2653.149902,2537.364014,4893928,-1.211961567,2560.613037,2596.411165,23.64769536
2604,2665,2601.050049,2633.600098,2518.666992,2879269,-0.736867942,2557.509619,2590.653882,27.03292505
2660,2664.850098,2600.050049,2604.600098,2490.932861,2571196,-1.101143227,2551.221582,2585.650537,34.31944487
2636.100098,2674.350098,2621.600098,2664.850098,2548.553467,3427003,2.313213933,2551.986694,2581.41547,34.14868936
2608,2655,2600.25,2632.649902,2517.758545,3105968,-1.208329446,2548.314282,2576.603394,35.78588655
2650,2655.949951,2606,2622.199951,2507.764648,3569445,-0.396936276,2542.040527,2571.435864,36.94445734
2699.75,2718.149902,2624.100098,2630.149902,2515.36792,3537502,0.303189217,2540.180444,2565.676994,37.85309565
2689.949951,2709.949951,2670.5,2688.199951,2570.884277,2672752,2.207086946,2536.508008,2562.199032,31.89741737
2687.800049,2702,2670.100098,2686.800049,2569.54541,3499091,-0.052078073,2534.53313,2560.576408,28.71912777
2661,2686.649902,2638.100098,2671.149902,2554.578369,5262294,-0.582478167,2533.14165,2558.778442,27.1871298
2739,2749,2663.050049,2675.399902,2558.642822,4570143,0.159104651,2535.269531,2557.692977,28.36167773
2725,2759.899902,2717.949951,2739,2619.467285,3406273,2.377215861,2545.34956,2557.356657,38.05990954
2774,2774,2706.600098,2711.550049,2593.215088,3331194,-1.002196025,2555.577783,2556.8705,35.46637937
2750.100098,2771.649902,2731.300049,2763.300049,2642.706787,5273773,1.90850729,2564.993115,2559.53715,44.69205016
2811,2827.75,2727,2740.600098,2620.998047,6629355,-0.821458518,2575.317065,2560.17474,44.49222458
2842,2842,2787.550049,2809.600098,2686.986816,4395936,2.517696229,2593.239282,2563.627197,50.01196304
2845,2854.899902,2812.199951,2826.550049,2691.720459,4209878,0.176169193,2610.874536,2566.57596,50.59132489
2815.5,2854,2800.75,2830,2695.005371,4623203,0.122037635,2623.286645,2569.564103,54.74538172
2810,2829.850098,2780,2812.949951,2678.768799,7739245,-0.602469003,2634.208984,2574.051253,53.7180763
2800,2885,2800,2825.699951,2690.910889,19839329,0.453271294,2647.842236,2579.687516,48.28860113
2742,2770,2703,2735.949951,2605.442139,9656101,-3.176201425,2652.522168,2582.801579,40.28828907
2736,2736,2650.100098,2714.300049,2584.824463,9846367,-0.791331179,2649.057886,2583.972355,44.69483886
2620,2728.100098,2603.050049,2705.800049,2576.730225,17412105,-0.313144591,2647.4094,2584.736255,47.21623422
2510,2540,2492.300049,2523.449951,2403.078369,2610337,-6.739233091,2623.446558,2580.142122,90.67507007
2489,2505,2460,2492.300049,2373.414795,3917166,-1.234398944,2598.688233,2574.106527,120.3595795
2434.850098,2511.050049,2426.300049,2488.399902,2369.700684,6995811,-0.15648807,2566.959619,2567.413143,135.3799033
2440,2444,2366,2426.300049,2310.5625,4347166,-2.495597203,2528.843823,2559.966268,149.2929785
2368,2440,2352.100098,2422.300049,2306.753662,8228267,-0.164844621,2490.018653,2549.937769,151.7439297
2450,2450,2302.600098,2332.25,2220.999268,8424708,-3.717535835,2444.241699,2537.661271,157.4185852
2510,2519.850098,2409,2467.449951,2349.749756,7502280,5.796962199,2410.125586,2530.369824,133.1120852
2485,2555,2458,2522.949951,2402.602051,7499613,2.249273348,2389.841577,2525.877759,114.1456588
2465,2504.899902,2452.149902,2465.300049,2347.702393,4598809,-2.285008372,2366.12937,2520.178939,91.52885416
2485,2500.399902,2436.399902,2449.899902,2333.037354,4183256,-0.624654941,2341.760083,2514.915755,53.95627891
2480,2495.75,2450.600098,2460.949951,2343.559814,4828176,0.451019783,2335.808228,2508.082634,49.54300189
2488.949951,2507.600098,2477.300049,2503,2383.604004,3074003,1.70869076,2336.827149,2503.610815,50.49794457
2491.399902,2538,2464.600098,2491.399902,2372.557373,7318770,-0.463442375,2337.112818,2499.103906,50.71220014
2384.100098,2505.75,2381.850098,2491.399902,2372.557373,7512131,0,2343.312305,2494.343555,50.89488723
2330.949951,2383,2330.149902,2374.100098,2260.852783,4145424,-4.708193415,2338.722217,2484.009172,56.33723381
2335,2348.5,2324.300049,2331.149902,2219.951416,2308813,-1.809112354,2338.617432,2472.356038,56.58097037
2325,2359,2320,2327.649902,2216.618164,3866535,-0.150149772,2325.304273,2461.090698,68.1502804
2335.949951,2390.449951,2327.050049,2348.199951,2236.188232,7453998,0.882879529,2308.662891,2450.342212,67.49280839
2289,2343.5,2283.350098,2327.050049,2216.046875,4620401,-0.900700429,2295.497339,2436.894865,71.73859857
2275,2324.25,2262.949951,2288.800049,2179.621582,5231303,-1.64370589,2280.155762,2423.108415,78.868482
2268,2324,2268,2299.5,2189.811279,4654146,0.467498445,2264.780908,2408.011898,80.11126121
2247,2268.75,2241.649902,2265.149902,2157.099854,2084137,-1.493801101,2242.130493,2392.548625,74.61471098
2269,2278,2241.300049,2246.350098,2139.196533,3610908,-0.829971824,2218.794409,2374.288949,65.18750462
2240,2276.199951,2228,2257.25,2149.576172,6018154,0.485212034,2196.496289,2356.217472,40.02880978
2268.399902,2279.949951,2235.100098,2238.550049,2131.768311,2941136,-0.828435914,2183.587842,2337.442904,37.71593126
2266,2287.350098,2241.75,2248.399902,2141.148682,3579393,0.440027697,2175.707568,2319.522233,37.50586458
2242,2259.899902,2216.449951,2253.5,2146.005127,2618149,0.226814935,2168.646265,2301.358708,35.54363046
2245,2250,2233.550049,2242.649902,2135.67334,1663419,-0.481442792,2158.594776,2285.699748,27.65887252
2250.600098,2259.949951,2230,2248.100098,2140.863037,2167966,0.243000505,2151.076392,2270.901034,19.24557359
2260,2271,2241.050049,2248.600098,2141.3396,1975294,0.022260322,2147.248194,2256.388013,16.5561507
2257,2276.550049,2240.050049,2252.850098,2145.386719,2895164,0.1889994,2142.805738,2247.798291,7.160461041
2276.350098,2284.600098,2252.5,2256.600098,2148.957764,2843005,0.166452275,2141.991529,2240.31639,5.660252463
2262.800049,2289,2248.300049,2269.75,2161.479736,3493374,0.582699772,2144.219849,2233.375692,8.23724765
2263,2270,2238.25,2253.399902,2145.910156,2625630,-0.720320424,2143.853247,2227.88728,8.051868054
2277,2281.300049,2233.100098,2242.149902,2135.196777,2270405,-0.499246391,2144.196094,2222.168718,7.536625888
2273,2300,2250.5,2254.449951,2146.909912,2695682,0.54857403,2144.772217,2219.699072,7.497892158
2288.350098,2296.399902,2246.550049,2257.350098,2149.671143,3415751,0.1286142,2145.138818,2213.029785,7.652892876
2283,2312,2275.600098,2279.899902,2171.145508,2774423,0.998960472,2148.686035,2205.314567,10.47762736
2318,2325,2276.050049,2282.800049,2173.908203,2929353,0.127245963,2151.990552,2199.521427,12.70951623
2308,2328,2287,2295.350098,2185.859131,3165491,0.549743912,2156.442505,2194.615487,15.94861625
2275,2319.5,2265.350098,2308.100098,2198.000977,4748047,0.555472483,2161.703931,2189.763525,20.04792988
2260,2300,2253,2259.5,2151.719238,3800641,-2.105628682,2161.980078,2182.034033,19.87109061
2259.949951,2269.649902,2225.050049,2249.699951,2142.386475,2927928,-0.433735166,2160.070752,2174.36167,20.81918415
2290.449951,2303.850098,2230.699951,2254.149902,2146.624023,4012337,0.197795685,2160.142139,2166.830558,20.76639095
2303.149902,2334.800049,2257.449951,2281.399902,2172.574463,4723290,1.208895443,2163.879907,2163.887948,19.07228768
2285.899902,2358,2272.25,2279.5,2170.765381,7098496,-0.083269045,2166.265454,2162.248413,18.18512849
2292,2342,2246.050049,2276.050049,2167.479492,6090431,-0.151370066,2168.046289,2160.610457,17.22620445
2215,2320,2215,2309.75,2199.572266,8092319,1.480649488,2170.888965,2159.389925,19.92807367
2165,2215,2163.5,2206.800049,2101.532715,4248480,-4.457209818,2163.651416,2155.572787,29.53624056
2154.5,2163,2125.100098,2157.399902,2054.489258,3665100,-2.238530795,2150.514429,2151.401709,44.15741458
2190.949951,2190.949951,2163,2171.199951,2067.631348,2265766,0.639676744,2137.477466,2147.329045,47.68403433
2231,2231,2184.199951,2190.949951,2086.438965,2861534,0.90962139,2130.949439,2144.973682,49.93312557
2230,2238.649902,2201.149902,2225.050049,2118.912354,2665286,1.556402538,2128.602027,2144.297542,49.88746829
2201,2226.899902,2190.800049,2207.899902,2102.580322,2952646,-0.770774306,2124.197656,2142.731014,50.06350126
2237,2243.899902,2190.050049,2200.75,2095.771729,4509135,-0.323820828,2116.517383,2141.531128,47.65039275
2244,2333,2220.100098,2234.75,2128.149658,8582118,1.544916775,2112.255811,2141.097827,44.02763515
2185,2260,2181.100098,2233.899902,2122.578857,5569321,-0.261767352,2107.765747,2140.316952,39.86253813
2210,2239,2165,2171.949951,2063.716064,2976738,-2.773173435,2094.180127,2137.918376,25.74974531
2220,2244.949951,2210,2220,2109.371826,2963503,2.212308311,2094.964038,2136.868669,26.11518599
2205.25,2249.850098,2176,2222.350098,2111.604492,9610320,0.105845066,2100.675562,2135.877498,22.23737679
2229,2244.5,2191.050049,2204.350098,2094.501709,3443998,-0.809942537,2103.362598,2134.181331,19.21950143
2270,2274.399902,2207.600098,2218.899902,2108.326416,2793358,0.66004754,2105.551343,2132.826953,18.30248076
2275,2302.699951,2232.149902,2269.899902,2156.784668,5630055,2.298422656,2109.338574,2132.670451,24.30759598
2205,2269.899902,2205,2263.199951,2150.418945,5190366,-0.295148751,2114.122436,2132.820744,27.34715609
2163.649902,2205,2160.25,2199.649902,2090.0354,4185208,-2.807989817,2113.548804,2131.315365,27.83073607
2102,2165,2098,2157.149902,2049.653564,3758699,-1.932112537,2105.699194,2128.073486,33.70493177
2079.699951,2113.949951,2079.5,2092.050049,1987.797607,2503466,-3.017873756,2092.221069,2122.677702,49.46768251
2100,2111.899902,2075.050049,2082.149902,1978.391113,3071725,-0.473211859,2083.688574,2116.252555,60.95549686
2108,2127.600098,2091.300049,2101.649902,1996.919312,3076341,0.936528621,2072.443323,2110.352926,65.86591766
2025,2132,2019.949951,2118.850098,2013.262085,6300722,0.818399266,2062.609082,2104.599691,66.70546436
2035,2060,2009.25,2016.099976,1915.632324,3043931,-4.849331924,2044.722143,2095.187402,79.88336831
2034,2064.25,2031.599976,2042.199951,1940.431763,2560937,1.294582404,2027.932678,2088.144486,82.6265301
2027,2044,2010,2035.300049,1933.87561,4205944,-0.337870835,2005.641772,2081.194124,73.57486228
2050,2052.25,2019.150024,2027.949951,1926.89209,3196138,-0.361115263,1983.289087,2073.869727,56.72937753
2042,2090,2032,2044.599976,1942.712402,5681758,0.821027399,1968.556787,2066.207658,43.51919866
2045,2059.199951,2025.199951,2038.099976,1936.536011,1944389,-0.317926163,1957.245032,2058.400012,33.68872321
2046,2058.850098,2026.550049,2047.800049,1945.753052,2703527,0.475955053,1953.040576,2051.009131,32.03505358
2065,2073.949951,2031,2045.800049,1943.852417,2146528,-0.097681204,1949.586707,2042.485136,30.83771558
2039.099976,2059,2000.949951,2029.900024,1928.744873,2399022,-0.77719604,1942.769263,2036.725541,26.43212146
2011.199951,2049.199951,2011,2039.5,1937.866211,2842642,0.472915735,1935.229675,2032.838106,9.275185178
2100,2105,2061.800049,2067.649902,1964.613525,2269513,1.380245646,1940.127795,2029.404179,10.6128862
2077.050049,2132,2073.5,2108.75,2003.665649,5168397,1.9877764,1946.451184,2026.645068,22.73229272
2063.100098,2095.5,2060.25,2072.050049,1968.794312,2909439,-1.740377044,1949.943054,2021.641134,23.26168266
2078.25,2095,2062.100098,2071.75,1968.509277,2957841,-0.014477642,1954.104773,2017.172099,22.38578809
2091.600098,2098,2040.300049,2048.25,1946.18042,3573289,-1.134302859,1954.451575,2012.185722,22.2159055
2046.75,2100,2046.75,2091.550049,1987.322754,4048593,2.114004107,1959.530249,2007.491492,23.43676076
2051.850098,2063.75,2020,2046.150024,1944.185059,3699799,-2.170643642,1959.37345,2001.545032,23.54417511
2060.199951,2081,2040.050049,2047.150024,1939.434326,2443886,-0.244356008,1958.931641,1997.402307,23.90645631
1990,2060,1981.099976,2045.25,1937.634521,3747773,-0.092800513,1959.820605,1991.67773,22.79885879
1982,2002.650024,1962.400024,1972.349976,1868.569824,7237735,-3.564382047,1952.890967,1983.576575,36.57959724
1988.5,2014,1971.300049,2004.300049,1898.838867,3475681,1.619904304,1946.313501,1977.05448,39.99191995
1959,2010,1941.25,2005.300049,1899.786377,3482160,0.049899442,1935.925574,1970.103145,36.80367887
2015,2024,1925,1943,1840.764404,4575317,-3.106768935,1923.122583,1959.569136,45.37097155
1977.099976,2032,1961.25,2020.349976,1914.044312,3663418,3.980949862,1917.676086,1951.689982,42.49515697
1946,1998,1941.150024,1991.199951,1886.427979,3400908,-1.44282621,1911.700842,1944.903068,42.24197104
1950,1962.900024,1931.699951,1953.599976,1850.806641,2778505,-1.888295678,1898.049231,1938.274837,36.7955649
1903,1966.449951,1903,1948.650024,1846.117065,3198693,-0.253380115,1888.242432,1933.552153,36.19687596
1907,1952.949951,1872.099976,1945.599976,1843.227661,3727694,-0.156512502,1878.621765,1929.046704,33.7837432
1916,1917.400024,1865.199951,1892.900024,1793.300659,3173682,-2.708672567,1864.188379,1922.259416,36.49357806
1910,1923.099976,1891.099976,1902.349976,1802.253296,2263146,0.499226772,1857.556726,1915.225789,41.31585706
1994,1994,1925.650024,1949.650024,1847.064575,2656665,2.486402943,1852.379297,1912.940198,38.73099928
1933.400024,1956.5,1910.25,1949.5,1846.922241,3256595,-0.007705957,1847.092883,1909.823214,34.96617298
1909,1951.400024,1909,1935.300049,1833.46936,2449841,-0.728394553,1846.363379,1906.476339,35.18826863
1939.099976,1939.5,1886.25,1893.400024,1793.774292,2686530,-2.16502489,1834.336377,1902.039079,29.5941883
1910,1934.449951,1883.349976,1891.650024,1792.116211,3166754,-0.09243532,1824.9052,1897.019206,25.95269258
1939.800049,1953.699951,1893.599976,1903.599976,1803.4375,3517431,0.631727392,1820.168286,1892.582589,25.00549767
1955.099976,1977,1927,1932.75,1831.053711,2905528,1.531309569,1818.661951,1888.759277,23.6876365
1966,1966,1913.650024,1930.449951,1828.874634,3729348,-0.119006722,1817.226648,1884.926685,22.4354901
1980,2032,1942.199951,2014.449951,1908.454712,5915544,4.351314,1828.742053,1884.250346,34.88747322
1874,1912.550049,1850.050049,1905.650024,1805.379883,4241510,-5.400957558,1829.054712,1879.834135,34.63681611
1865,1868,1832.599976,1859.050049,1761.231567,2678505,-2.445375426,1820.471411,1873.054736,39.91139431
1832.300049,1875,1825,1836.599976,1739.962646,3374741,-1.207616386,1809.775452,1864.264636,45.91568834
1840.699951,1851.949951,1807.800049,1818.550049,1722.862671,2987102,-0.982778282,1798.714783,1856.066915,52.43334402
1780,1900,1760.849976,1878.25,1779.421021,5934366,3.282812435,1797.279456,1849.763973,52.77893018
1737.650024,1790,1719.150024,1769.5,1676.393433,3829836,-5.789950033,1785.707178,1840.771073,65.25006128
1765,1794.599976,1727.699951,1737.650024,1646.219482,5122541,-1.799932546,1769.985376,1829.400964,78.16566233
1830,1830,1802.5,1818.650024,1722.957397,3244282,4.661463179,1759.175745,1822.026709,76.23257168
1800,1851.949951,1753,1806.199951,1711.162354,9895823,-0.684581233,1747.404517,1814.417643,73.30634145
1709.949951,1764.900024,1675.050049,1716.050049,1625.755859,6245533,-4.991139198,1719.134631,1804.021688,56.99292703
1785,1812,1727.800049,1735.150024,1643.850952,4761399,1.113026467,1702.981738,1796.531059,52.55047622
1761,1787,1746,1759.25,1666.682983,2990438,1.388935595,1693.52688,1788.792529,49.3114665
1750.449951,1778.800049,1731.199951,1766.150024,1673.219971,5307397,0.39221544,1686.852612,1781.240316,46.77988439
1760,1806,1701,1705.449951,1615.713379,6285615,-3.436881761,1676.137683,1773.738615,49.7897662
1710,1785.849976,1705,1775.199951,1681.793457,5427577,4.08983913,1666.374927,1765.99692,34.51668377
1740,1740,1650,1654.199951,1567.160278,5735369,-6.816127065,1655.451611,1755.354663,46.27526452
1825.900024,1834.75,1702,1708.75,1618.839844,4941878,3.297656706,1652.713647,1747.622436,47.67112542
1837.400024,1855,1780,1826.099976,1730.015381,3927593,6.867605675,1653.419446,1743.75238,48.86400395
1766,1905,1763.550049,1778.5,1684.920166,8513547,-2.606636652,1650.795227,1738.475464,46.04153272
1820,1850,1750.400024,1824.5,1728.499634,4331250,2.586441119,1661.069605,1736.31543,51.02698764
1831.599976,1832.050049,1722.550049,1790.949951,1696.714722,4556067,-1.838872938,1666.355982,1732.797477,51.77774704
1700,1810,1680,1750.300049,1658.203735,2765520,-2.269738483,1665.508057,1726.502116,51.84118721
1653.050049,1770,1632.849976,1703.150024,1613.534668,6350865,-2.693822602,1659.539526,1718.72253,54.23519173
1620,1750,1617.75,1669.699951,1581.844849,7003490,-1.963999884,1656.152673,1710.335046,58.18946847
1630,1869,1627,1797.449951,1702.872681,8547498,7.651055796,1658.260596,1707.304993,59.58654222
1559.699951,1685.449951,1546.75,1636.349976,1550.249512,5135111,-8.962688209,1656.569519,1699.242769,62.62191047
1676.800049,1713.550049,1627.75,1654.400024,1555.981079,7258778,0.369719,1650.283643,1690.994222,69.59638921
1730,1731,1623.150024,1658,1559.366821,5713248,0.217595319,1633.218787,1681.937992,68.79077925
1755,1842.25,1675.849976,1696.400024,1595.482422,7844271,2.316042673,1624.275012,1674.158252,67.11568072
1687.900024,1820,1506.050049,1806.300049,1698.844604,8029720,6.478428128,1621.309509,1667.171248,62.49492561
1904,1908.400024,1758.349976,1769.849976,1664.56311,8728786,-2.017929946,1618.094348,1662.477356,58.90868338
1933,1987.300049,1920,1953.699951,1837.476074,6796449,10.38788875,1636.021582,1665.01884,91.00538347
2075,2079.899902,1935,1972.349976,1855.016357,4940975,0.954585654,1660.169751,1668.853963,113.6072807
2098,2123.649902,2071.600098,2116.449951,1990.544067,2595027,7.306011588,1701.039673,1677.776676,149.9883037
2085.699951,2147.75,2084.050049,2125.050049,1998.632813,3937056,0.40635855,1730.615686,1685.083736,177.099888
2056,2094.449951,2025,2083.199951,1959.271973,3237002,-1.969388261,1771.517932,1694.513021,178.0452928
2020,2060,2012,2036.199951,1915.068115,2757585,-2.256136902,1807.426636,1703.474642,165.5151241
2035,2053.949951,1985.699951,2001.300049,1882.244263,2667076,-1.713978304,1839.71438,1708.784204,141.4984602
2068,2069.5,1990,2000.150024,1881.162842,4298076,-0.057453808,1868.282422,1714.450887,112.5974757
2119.949951,2119.949951,2086.199951,2105.5,1980.245361,2349001,5.267088887,1896.422498,1726.267204,100.0064502
2154,2163.899902,2112.949951,2123.600098,1997.269043,2686842,0.859675388,1929.693091,1738.047807,62.67512106
2115.5,2176.649902,2111,2156.149902,2027.882324,2674567,1.532756997,1948.733716,1750.087785,60.42923365
2156,2178.949951,2106.699951,2115.350098,1989.509888,3092877,-1.892241751,1962.183069,1760.630782,51.57102159
2204.5,2214.399902,2151.25,2156.800049,2028.493774,2317278,1.95947184,1965.97804,1774.390129,55.16125631
2215.75,2230,2190.5,2196.350098,2065.691162,1760463,1.833744253,1972.683875,1787.186719,63.07981551
2199.949951,2221,2186.050049,2215.75,2083.936768,2486223,0.883268822,1985.150354,1804.412602,71.84455768
2196.949951,2217,2190.199951,2203.25,2072.180664,1774724,-0.564129593,2000.861609,1819.523962,71.99466303
2188,2212,2171,2184.199951,2054.263916,1500115,-0.864632525,2018.063574,1830.332247,60.06638837
2172.949951,2197,2171,2191.949951,2061.55249,1645948,0.354802221,2036.102539,1842.886658,37.06926237
2151.100098,2185,2150,2170.75,2041.614136,1620407,-0.967152381,2042.239417,1853.323808,31.44821603
2163,2174.800049,2147.600098,2153.399902,2025.295532,1335820,-0.799299129,2045.042065,1864.276501,28.06168789
2140.899902,2167,2119,2161.949951,2033.337524,2383032,0.397077457,2045.587585,1876.780961,27.74224334
2139,2151,2119,2136.550049,2009.448364,2083442,-1.1748743,2047.581433,1889.978084,23.68372504
2145,2174.199951,2115.5,2128.350098,2001.736328,2640065,-0.383788712,2044.905688,1903.974467,27.31322089
2115,2156.699951,2104.300049,2146.550049,2018.853271,2439322,0.855104779,2040.221899,1914.507153,27.36872111
2129,2136.699951,2086.600098,2107.75,1982.361938,3509339,-1.807527745,2030.064416,1928.910901,28.17891809
2152,2194.699951,2093.199951,2102.5,1977.423828,4728073,-0.249102341,2020.588733,1942.958992,28.37414755
2139.399902,2144.350098,2071.600098,2079.050049,1955.369263,3287223,-1.115318056,2010.699267,1956.159074,32.29615777
2160,2165,2125,2137.850098,2010.671265,2098567,2.828212709,2005.611145,1969.998702,26.96177724
2185,2186.949951,2150,2154.600098,2026.424805,2306761,0.78349655,2004.092212,1980.918042,25.06958846
2174,2187.800049,2152,2183.75,2053.840088,1743024,1.352889233,2006.946667,1993.893941,29.05961234
2189.699951,2193.449951,2165,2169.25,2040.202759,1549101,-0.663991763,2007.633191,2000.651497,29.82341882
2190.949951,2190.949951,2170,2183.399902,2053.51123,1319430,0.652311195,2012.039478,2007.267993,33.18679924
2209.800049,2217.75,2183.699951,2190.949951,2060.612305,2069866,0.345801615,2017.927075,2009.603601,36.23810059
2181,2210,2173.699951,2206.899902,2070.910645,1773686,0.499770868,2023.132813,2012.012862,39.93634271
2169.949951,2186.550049,2158.050049,2171.050049,2037.269775,1902980,-1.624448166,2028.623596,2014.612789,37.40217708
2194.899902,2242.199951,2156.199951,2170.350098,2036.613037,5817599,-0.032236182,2034.542517,2018.664286,32.7997024
2240.75,2253.550049,2213,2219.100098,2082.359619,3281059,2.246208836,2047.241553,2025.334798,21.31196922
2226.949951,2249,2215,2238.800049,2100.845215,3117214,0.887723515,2056.258948,2032.657544,23.1195752
2213,2231,2194.199951,2226.899902,2089.678223,2620681,-0.531547585,2062.58429,2036.305306,22.69925404
2195,2229.800049,2195,2206.899902,2070.910645,2948452,-0.898108512,2064.291345,2038.760026,22.61030234
2217.850098,2218.949951,2184.699951,2190.350098,2055.380615,2843893,-0.74991309,2065.809131,2039.676636,21.28415253
2228,2234,2208,2213.550049,2077.150879,1915807,1.059184067,2068.173096,2042.598002,21.078293
2248.75,2251.949951,2210,2214.350098,2077.901855,3734173,0.036154138,2069.902051,2044.244938,21.09828921
2205,2260,2202.050049,2255.25,2116.28125,5197454,1.84702636,2074.439111,2045.931274,25.71295381
2200.5,2214.649902,2183.800049,2205.850098,2069.925293,2429317,-2.190444063,2077.704663,2045.464225,22.31735909
2205,2225.949951,2187.899902,2200.449951,2064.858154,3023209,-0.244798159,2080.529175,2045.220142,17.88641026
2164,2223,2164,2200.649902,2065.045654,4655761,0.009080527,2078.797778,2045.579533,18.51643294
2179.949951,2179.949951,2149.199951,2157.649902,2024.695557,2380752,-1.953956656,2071.182813,2044.350968,23.44451711
2168,2183.899902,2154,2167.600098,2034.032593,1354908,0.461157529,2065.61825,2044.09825,25.1113596
2189,2197,2157.449951,2161.699951,2028.495972,1909289,-0.272199227,2061.376782,2044.204932,27.57893121
